"Water Quality
Station Code",Name or Location of Monitoring Station,State/UT,"Type of Water
Body","Frequency of
Monitoring",Latitude,Longitude,
4113,BOLDAMGRE,MEGHALAYA,RIVER,MONTHLY,25.65154,90.4027,
4304,RIVER SDERKARIAH AT SOHRA (CHERRAPUNJEE),MEGHALAYA,RIVER,MONTHLY,25.289431,91.712861,
4305,LAITRYNGEW STREAM AT LAITRYNGEW,MEGHALAYA,RIVER,MONTHLY,25.324016,91.731814,
4306,WAHKHLEK KHLEK RIVER AT SAITSOHPEN,MEGHALAYA,RIVER,MONTHLY,25.24998,91.74238,
4307,WAHREW RIVER AT MAJAI,MEGHALAYA,RIVER,MONTHLY,25.188348,91.764313,
4308,UMNGI RIVER AT JAKREM,MEGHALAYA,RIVER,MONTHLY,25.39074,91.507333,
4309,UMNGI RIVER AT UMPUNG,MEGHALAYA,RIVER,MONTHLY,25.169224,91.385296,
4310,RWIANG RIVER AT RWIANG,MEGHALAYA,RIVER,MONTHLY,25.60413,91.18264,
4311,KALIPAI RIVER AT RYMBAI,MEGHALAYA,RIVER,MONTHLY,25.3252,92.31673,
4312,KMEUM RIVER AT RYMBAI,MEGHALAYA,RIVER,MONTHLY,25.33435,92.31437,
4313,WAIKHRWI RIVER AT MOOKHLOT,MEGHALAYA,RIVER,MONTHLY,25.348229,92.42338,
4314,"KWAI RIVER AT SUTNGA, MAWPUN",MEGHALAYA,RIVER,MONTHLY,25.38251,92.45122,
4315,LUKHA RIVER AT KHADDUM,MEGHALAYA,RIVER,MONTHLY,25.224359,92.422355,
4316,MYNTDU RIVER AT MIHMYNTDU,MEGHALAYA,RIVER,MONTHLY,25.434337,92.204576,
4317,LAMU RIVER AT LESHKA,MEGHALAYA,RIVER,MONTHLY,25.268424,92.198469,
4318,LYNRIANG RIANG RIVER AT LESHKA,MEGHALAYA,RIVER,MONTHLY,25.23431,92.22689,
4319,UMIUREM RIVER AT LALE,MEGHALAYA,RIVER,MONTHLY,25.669851,91.901017,
4320,KUPLI RIVER AT LOOSKI,MEGHALAYA,RIVER,MONTHLY,25.50332,92.59048,
4321,KUPLI RIVER AT KHANDONG,MEGHALAYA,RIVER,MONTHLY,25.52665,92.62767,
4322,THLUMUWI RIVER AT THLUMUWI,MEGHALAYA,RIVER,MONTHLY,25.34692,92.14458,
4323,BOREWELL AT GOOD SHAPHARD PARISH IN LADRYMBAI,MEGHALAYA,GROUND WATER,HALF-YEARLY,25.373525,92.322493,
4324,BOREWELL AT KHLIEHWAH SHASEM - A IN KHLIEHRIAT,MEGHALAYA,GROUND WATER,HALF-YEARLY,25.357063,92.363498,
4325,BOREWELL AT KHLIEHWAH SHASEM - B IN KHLIEHRIAT,MEGHALAYA,GROUND WATER,HALF-YEARLY,25.357218,92.362297,
4326,SIMSANG RIVER AT BAGHMERE,MEGHALAYA,RIVER,MONTHLY,25.45442,90.70581,
4904,"DEEP TUBE WELL AT DONGKAMON NONGMENSONG, SHILLONG",MEGHALAYA,GROUND WATER,HALF-YEARLY,25.587183,91.908779,
4905,"DUG WELL AT FOREST COLONY, POLO, SHILLONG",MEGHALAYA,GROUND WATER,HALF-YEARLY,25.585759,91.889274,
4906,"DEEP TUBE WELL AT LABAN LAST STOP, SHILLONG",MEGHALAYA,GROUND WATER,HALF-YEARLY,25.552846,91.860326,
2050,TLAWNG UPSTREAM AIZAWL,MIZORAM,RIVER,MONTHLY,23.712028,92.663875,
2051,TLAWNG DOWNSTREAM AIZAWL,MIZORAM,RIVER,MONTHLY,23.711097,92.665208,
2052,TUIRIAL UPPER CATCHMENT,MIZORAM,RIVER,MONTHLY,23.721011,92.799853,
2053,TUIRIAL LOWER CATCHMENT,MIZORAM,RIVER,MONTHLY,23.720986,92.799764,
2054,RAMHLUM (NORTHERN PART),MIZORAM,GROUND WATER,MONTHLY,23.747275,92.726539,
2055,MISSION VENGTHLANG (SOUTHERN PART),MIZORAM,GROUND WATER,MONTHLY,23.713531,92.712758,
3709,TLAWNG RIVER SAIRANG,MIZORAM,RIVER,MONTHLY,23.813611,92.652778,
3710,"SERLUI STREAM, REIEK KAI, PHE WATER TREATMENT PLANT",MIZORAM,RIVER,MONTHLY,23.693552,92.681589,
3711,"VAIPUANPHO STREAM, REIEK KAI",MIZORAM,RIVER,MONTHLY,23.705972,92.641333,
3712,"TUIKUAL STREAM,REIEK KAI",MIZORAM,RIVER,MONTHLY,23.729252,92.71645,
3713,"SAKHISIH STREAM, MISSION VENGTHLANG",MIZORAM,RIVER,MONTHLY,23.476789,93.322481,
3714,"TUIRIAL RIVER, U/S NR SUMANTH VILLAGE",MIZORAM,RIVER,MONTHLY,23.610912,92.78712,
3715,"TUIRIAL RIVER, AIRFIELD, NR DUMPING GROUND",MIZORAM,RIVER,MONTHLY,23.675086,92.793567,
3716,"DAMDIAI STREAM, AIRFIELD AFTER DUMPING GROUND",MIZORAM,RIVER,MONTHLY,24.082351,92.504575,
3717,"TUIRIAL RIVER, AIRFIELD AFTER DUMPING GROUND",MIZORAM,RIVER,MONTHLY,23.702311,92.791796,
3718,CHITHE STREAM ARMED VENG NR MINI SPORTS COMPLEX,MIZORAM,RIVER,MONTHLY,24.437574,92.770386,
3719,"TUIRINI RIVER, SELING",MIZORAM,RIVER,MONTHLY,23.724372,92.855962,
3720,"TUIVAWL RIVER NEAR TUIVAWL BRIDGE, KEIFANG",MIZORAM,RIVER,MONTHLY,23.671116,92.961781,
3721,"LAWIBUAL STREAM, LAWIBUAL VILLAGE",MIZORAM,RIVER,MONTHLY,23.716306,92.748333,
3722,LAWBUAI FISH POND,MIZORAM,POND,MONTHLY,24.245793,92.643089,
3723,"TAMDIL LAKE, SAITUAL",MIZORAM,LAKE,MONTHLY,23.738796,92.952981,
3724,"CHALLUI, LENGPUI",MIZORAM,RIVER,MONTHLY,23.827071,92.643257,
3725,"LUNGLI TUIKHUR, REPUBLIC VENG",MIZORAM,GROUND WATER,MONTHLY,23.717076,92.720018,
3726,"RAMHLUN S TUIKHUR, NEAR COMMUNITY HALL",MIZORAM,GROUND WATER,MONTHLY,23.747167,92.724528,
3727,"TUITHANG VENG, TUIKHUR",MIZORAM,GROUND WATER,MONTHLY,23.7325,92.722417,
3728,"KHURPUI TUIKHUR, S HLIMEN",MIZORAM,GROUND WATER,HALF-YEARLY,24.235704,92.806627,
3729,"BAWNGKAWN HAND PUMP,NEAR HB PETROL PUMP",MIZORAM,GROUND WATER,HALF-YEARLY,23.762194,92.727472,
3730,SELESIH HAND PUMP,MIZORAM,GROUND WATER,HALF-YEARLY,23.807834,92.733579,
3731,TUIKUAL HAND PUMP,MIZORAM,GROUND WATER,HALF-YEARLY,23.729368,92.716307,
3732,"CHALTLANG HAND PUMP, NEAR REMI TYRE WORKS",MIZORAM,GROUND WATER,HALF-YEARLY,23.752122,92.723645,
3733,S HLIMEN HAND PUMP,MIZORAM,GROUND WATER,HALF-YEARLY,24.235597,92.806453,
3734,"TLAWNG RIVER,UPSTREAM ZOBAWK,LUNGLEI",MIZORAM,RIVER,MONTHLY,22.850748,92.811513,
3735,MAT RIVER,MIZORAM,RIVER,MONTHLY,22.867092,92.765439,
3736,"TLAWNG RIVER,PIALTHLENG ZOTLANG, LUNGLEI",MIZORAM,RIVER,MONTHLY,22.868171,92.767807,
3737,"VAITUI TUIKHUR,THEIRIAT, LUNGLEI",MIZORAM,GROUND WATER,MONTHLY,22.868017,92.774359,
3738,"SAP TUIKHUR, SERKAWN NEARBY",MIZORAM,GROUND WATER,MONTHLY,22.909892,92.756766,
3739,"ZOBAWK VENG HAND PUMP, LUNGLEI",MIZORAM,GROUND WATER,HALF-YEARLY,22.858361,92.821667,
3740,"SAIKAH STREAM, LAWNGTLAI",MIZORAM,RIVER,MONTHLY,22.528171,92.869426,
3741,"KHURPUI TUIKHUR, LAWNGTLAI",MIZORAM,GROUND WATER,MONTHLY,22.536278,92.899861,
3742,"CHANMARI HAND PUMP, LAWNGTLAI",MIZORAM,GROUND WATER,HALF-YEARLY,22.528111,92.893556,
3743,"PHE RESERVOIR, HELIPAD, NEW SAIHA",MIZORAM,TANK,MONTHLY,23.39389,92.755279,
3744,"CHHIMTUIPUI RIVER, KAWLCHAW",MIZORAM,RIVER,MONTHLY,22.399498,92.960268,
3745,"CHHOCHHOPA TUIKHUR, SAIHA",MIZORAM,GROUND WATER,MONTHLY,22.489389,92.979278,
3746,"TUIKUM RIVER, SERCHHIP",MIZORAM,RIVER,MONTHLY,23.344145,92.849526,
3747,"SESAH STREAM, SERCHHIP",MIZORAM,RIVER,MONTHLY,23.328854,92.857935,
3748,"PROJECT VENG HAND PUMP,SERCHHIP",MIZORAM,GROUND WATER,HALF-YEARLY,24.219778,92.672361,
3749,"LAHMUN RIVER, PHAIZAU, MAMIT",MIZORAM,RIVER,MONTHLY,23.926689,92.525016,
3750,"TEIREI RIVER, NEAR BAWNGVA VIILAGE, MAMIT",MIZORAM,RIVER,MONTHLY,23.946643,92.450596,
3751,"TUT RIVER, NEAR DAPCHHUAH VILLAGE",MIZORAM,RIVER,MONTHLY,23.770285,92.520087,
3752,"TUICHHUAHAN STREAM, KOLASIB",MIZORAM,RIVER,MONTHLY,24.225579,92.676645,
3753,"HMAR VENG TUIKHUR, KOLASIB",MIZORAM,GROUND WATER,HALF-YEARLY,24.222056,92.672722,
3754,"TLAWNG RIVER DOWNSTREAM, BAIRABI",MIZORAM,RIVER,MONTHLY,24.179943,92.535206,
3755,"POND NEAR THERMAL POWER PLANT, BAIRABI",MIZORAM,POND,MONTHLY,24.190292,92.539222,
3756,"TIAU RIVER, CHAMPHAI",MIZORAM,RIVER,MONTHLY,23.468194,93.218141,
3757,"TUIPUI RIVER, CHAMPHAI",MIZORAM,RIVER,MONTHLY,23.457635,93.341798,
3758,"BETHEL VENG HAND PUMP, CHAMPHAI",MIZORAM,GROUND WATER,HALF-YEARLY,23.482083,93.329833,
4114,"CHITHE STREAM, NR SIPMUI, BETHELEM VENGTHLANG",MIZORAM,RIVER,MONTHLY,23.728736,92.726004,
4115,"TUIKUAL STREAM, U/S NR NEW SECRETARIAT COMPLEX, DINTHAR",MIZORAM,RIVER,MONTHLY,23.725482,92.707341,
4116,"TLAWNG RIVER WATER,PHE WATER RESERVOIR, TUIKHUAHTLANG, 
AIZAWL",MIZORAM,RIVER,MONTHLY,23.718166,92.719531,
4117,"TAWIZO STREAM WATER,PHE WATER RESERVOIR, RULCHAWM
VILL",MIZORAM,RIVER,MONTHLY,23.561666,92.958036,
4118,"TUIRIAL DAM, TUIRIAL HEPP, SAIPUM VILL",MIZORAM,RIVER,MONTHLY,24.356512,92.886025,
4119,"SERLUI B DAM, SERLUI'B'HEPP SITE, BILKHAWTHLIR VILL",MIZORAM,RIVER,MONTHLY,24.338392,92.768465,
4120,"TEIREI RIVER, D/S NR CONFLUENCE PT WITH TLAWG RIVER, 
SAPMARA VILL",MIZORAM,RIVER,MONTHLY,23.958896,92.428097,
4121,"TLAWNG RIVER, SUARPUI, BAIRABI HEPP DAM SITE, BAIRABI VILL",MIZORAM,RIVER,MONTHLY,23.495076,92.658043,
4122,"KHAWTHLANGTUIPUI RIVER, TLABUNG",MIZORAM,RIVER,MONTHLY,22.909203,92.464381,
4123,"TUIPUI DARZOKAI RIVER, CHHIMTUIPUI, TUIPUI D VILL",MIZORAM,RIVER,MONTHLY,22.905402,92.930721,
4124,"ELECTRIC VENG TUIKHUR, LUNGKEI (SPRING)",MIZORAM,GROUND WATER,MONTHLY,23.737505,92.718902,
4125,"TUIPUI, U/S NR CONFLUENCE PT KEILUNGLIAH STREAM, 
VENGTHAR, CHAMPHAI",MIZORAM,RIVER,MONTHLY,22.879519,92.935696,
4126,"PAWHHAWN TUIKHUR, NR GM HSS, VENGSANG, CHAMPHAI
(SPRING)",MIZORAM,GROUND WATER,MONTHLY,23.480055,93.312464,
4127,"KHURPUI TUIKHUR, NEW COLONY, SAIHA (SPRING)",MIZORAM,GROUND WATER,MONTHLY,22.490267,92.980815,
4128,"HAND PUMP, NEW SAIHA BAZAR",MIZORAM,GROUND WATER,HALF-YEARLY,22.491823,92.988379,
4129,"TUIVAMIT TUIKHUR, AOC VENG, LAWNGTLAI (SPRING)",MIZORAM,GROUND WATER,MONTHLY,22.550938,92.880977,
4130,"NGENGPUI STREAM, NR KALADAN MULTI MODAL RD, NGENGPUI",MIZORAM,RIVER,MONTHLY,22.441188,92.784176,
4131,"CHENGKAWL LUI,PHE RESERVOIR, CHAWNHU VILL",MIZORAM,RIVER,MONTHLY,22.503009,92.892601,
4132,"VAITUI TUIKHUR,THEIRIAT, LUNGLEI (WATERFALL- VANVA RIVER)",MIZORAM,RIVER,MONTHLY,22.867859,92.774345,
4133,"NGHARPET VENG TUIKHUR, LUNGSIR, MAMIT (SPRING)",MIZORAM,GROUND WATER,MONTHLY,23.719042,92.711117,
1796,DHANSIRI AT FULL NAGARJAN,NAGALAND,RIVER,MONTHLY,25.888505,93.733632,
1797,"DHANSIRI AT BRIDGE NEAR PURANA BAZAAR, NAGALAND",NAGALAND,RIVER,MONTHLY,25.912708,93.743269,
1798,DHANSIRI AT NEAR CHECK GATE (DIMAPUR KHUTKHUTI ROAD),NAGALAND,RIVER,MONTHLY,25.910359,93.743963,
1799,DHANSIRI AT TOWN BOUNDARY BRIDGE (DIPHU ROAD),NAGALAND,RIVER,MONTHLY,26.622872,93.773159,
1800,DHANSIRI AT NUTON BASTI,NAGALAND,RIVER,MONTHLY,25.802,93.606574,
1928,"DHANSIRI AT NAGALAND-ASSAM BORDER, DIMAPUR",NAGALAND,RIVER,MONTHLY,25.801511,93.606777,
1929,"CHATHE AT MEDZIPHEMA, DIMAPUR",NAGALAND,RIVER,MONTHLY,25.752349,93.869559,
1930,DZU D/S KOHIMA TOWN,NAGALAND,RIVER,MONTHLY,25.67564,94.109775,
2886,"PUDUMPUKHURI, DIMAPUR",NAGALAND,LAKE,MONTHLY,25.897058,93.754286,
2887,"BANGLA FISHERY, DIMAPUR",NAGALAND,LAKE,MONTHLY,25.915052,93.750751,
2888,"CHATHE RIVER NEAR CHRISTIAN INSTITUTE OF HEALTH SCIENCES 
AND RESEARCH (CIHSR), DIMAPUR",NAGALAND,RIVER,MONTHLY,25.860778,93.780081,
2889,DZUDZA RU IN KOHIMA,NAGALAND,RIVER,MONTHLY,25.674565,94.107658,
2890,SANO RU IN KOHIMA,NAGALAND,RIVER,MONTHLY,26.15705,94.573953,
2891,DZUCHA RU IN KOHIMA,NAGALAND,RIVER,MONTHLY,25.675285,94.107884,
2892,"DZUNA RU IN KOHIMA, ADJOINING THE NEW KOHIMA MUNICIPAL
COUNCIL SOLID WASTE MANAGEMENT SITE, NAGALAND",NAGALAND,RIVER,MONTHLY,25.670679,94.107976,
2893,DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,NAGALAND,RIVER,MONTHLY,25.675346,94.108799,
2894,"MILAK RIVER AT TULI, MOKOKCHUNG",NAGALAND,RIVER,MONTHLY,26.502612,94.544634,
2895,"MILAK RIVER AT PAPER NAGAR, TULI, MOKOKCHUNG",NAGALAND,RIVER,MONTHLY,26.477401,94.510954,
2896,BOREWELL AT KOHIMA VILLAGE IN KOHIMA,NAGALAND,GROUND WATER,HALF-YEARLY,25.670097,94.107694,
2897,"BOREWELL AT KAMDI BAZAR, PEREN",NAGALAND,GROUND WATER,HALF-YEARLY,25.512478,93.739067,
2898,"OPENWELL AT DOYAPUR DHANSIRIPAR DIVISION, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.761997,93.600256,
2899,"BOREWELL AT DHANSIRIPAR, DHANSIRIPAR DIVISION, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.781966,93.626144,
2900,"OPENWELL AT TOULAZOUMA VILLAGE, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.869109,93.728134,
2901,"OPENWELL AT LUNGWIRAM VILLAGE, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.878586,93.744492,
2902,"BOREWELL AT THAHEKHU VILLAGE, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.880033,93.7191,
2903,"OPENWELL AT SIGNAL ANGAMI VILLAGE, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.890717,93.712267,
2904,"OPENWELL AT NAGA CEMETERY, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.918303,93.725881,
2905,"BOREWELL AT SIGNAL POINT, DIMAPUR",NAGALAND,GROUND WATER,HALF-YEARLY,25.910227,93.724225,
30070,DHANSIRI AT GANESH NAGAR,NAGALAND,RIVER,UARTERLY (INTERSTAT,25.756631,93.579979,
30071,DHANSIRI AT NAGARJAN BRIDGE,NAGALAND,RIVER,UARTERLY (INTERSTAT,25.886359,93.735543,
30072,DHANSIRI AT KHATKATI GATE,NAGALAND,RIVER,UARTERLY (INTERSTAT,25.927965,93.747245,
1037,BRAHMANI AT U/S PANPOSH,ODISHA,RIVER,MONTHLY,22.228669,84.803932,
1038,BRAHMANI AT D/S PANPOSH AT DEOGAN,ODISHA,RIVER,MONTHLY,20.697347,85.747603,
1039,BRAHMANI AT BONAIGARH,ODISHA,RIVER,MONTHLY,21.820606,84.9516,
1040,BRAHMANI AT RENGALI,ODISHA,RIVER,MONTHLY,21.276098,85.035007,
1041,BRAHMANI AT SAMAL,ODISHA,RIVER,MONTHLY,21.074527,85.142032,
1042,BRAHMANI AT KAMALANGA (TALCHER D/S),ODISHA,RIVER,MONTHLY,20.867785,85.278472,
1043,BRAHMANI AT BHUBAN,ODISHA,RIVER,MONTHLY,20.879162,85.835492,
1044,BRAHMANI AT DHARMASHALA U/S,ODISHA,RIVER,MONTHLY,20.770422,86.149638,
1045,BRAHMANI AT PATTAMUNDAI,ODISHA,RIVER,MONTHLY,20.585906,86.568249,
1081,BAITARNI AT JODA,ODISHA,RIVER,MONTHLY,22.018734,85.406998,
1082,BAITARNI AT ANANDPUR,ODISHA,RIVER,MONTHLY,21.214851,86.121323,
1083,BAITARNI AT JAJPUR,ODISHA,RIVER,MONTHLY,20.851312,86.33016,
1084,BAITARNI AT CHANDBALI U/S,ODISHA,RIVER,MONTHLY,20.774033,86.744211,
1085,BAITARNI AT DHAMRA,ODISHA,RIVER,MONTHLY,20.795283,86.896965,
1267,IB AT SUNDARGARH,ODISHA,RIVER,MONTHLY,22.124146,84.043157,
1268,IB AT JHARSUGUDA (INTAKE),ODISHA,RIVER,MONTHLY,21.856425,84.002419,
1269,IB AT BRAJARAJNAGAR (INTAKE) D/S,ODISHA,RIVER,MONTHLY,21.828126,83.941121,
1270,MAHANADI AT SAMBALPUR U/S,ODISHA,RIVER,MONTHLY,21.455443,83.960359,
1271,MAHANADI AT SAMBALPUR D/S,ODISHA,RIVER,MONTHLY,21.460108,83.969058,
1272,MAHANADI D/S (AFTER CONFL. WITH R. ONG SONEPUR U/S),ODISHA,RIVER,MONTHLY,20.865096,83.91172,
1274,MAHANADI A/C WITH TEL (SONEPUR D/S),ODISHA,RIVER,MONTHLY,20.855331,83.904147,
1275,MAHANADI AT TIKARPADA,ODISHA,RIVER,MONTHLY,20.612579,84.790163,
1276,MAHANADI AT NARSINGHPUR,ODISHA,RIVER,MONTHLY,20.463775,85.083179,
1277,MAHANADI AT CUTTACK U/S,ODISHA,RIVER,MONTHLY,20.490062,85.895865,
1278,MAHANADI AT CUTTACK D/S,ODISHA,RIVER,MONTHLY,20.48147,85.893506,
1279,KUAKHAI AT BHUBANESWAR U/S,ODISHA,RIVER,MONTHLY,20.297906,85.882365,
1280,KUAKHAI AT BHUBANESWAR D/S,ODISHA,RIVER,MONTHLY,20.297755,85.880734,
1281,MAHANADI AT HIRAKUD RESERVOIR,ODISHA,RIVER,MONTHLY,21.516358,83.851139,
1300,IB AT BRAJARAJNAGAR U/S,ODISHA,RIVER,MONTHLY,21.863911,83.947739,
1301,KATHAJODI AT CUTTACK D/S,ODISHA,RIVER,MONTHLY,20.444394,85.890897,
1302,BRAHMANI AT ROURKELA D/S AT JALDA,ODISHA,RIVER,MONTHLY,22.182883,84.847889,
1303,BRAHMANI AT TALCHER U/S,ODISHA,RIVER,MONTHLY,20.949817,85.216631,
1455,"RUSHIKULYA AT GANJAM U/S (NEAR BABA TOLEKESWAR TEMPLE, 
KARAPADA) MADHOPUR",ODISHA,RIVER,MONTHLY,19.387126,85.051001,
1456,RUSHIKULYA AT GANJAM D/S (NEAR POTTAGARH PORT),ODISHA,RIVER,MONTHLY,19.387194,85.051105,
1639,MAHANADI AT PARADEEP D/S,ODISHA,RIVER,MONTHLY,20.268444,86.6548,
1640,BIRUPA AT CHOUDWAR D/S,ODISHA,RIVER,MONTHLY,20.546532,85.91187,
1641,SUBARNAREKHA AT RAJGHAT (THENGUDIA),ODISHA,RIVER,MONTHLY,21.770058,87.156229,
1642,NAGAVALI AT JAYKAYPUR D/S,ODISHA,RIVER,MONTHLY,19.252625,83.417656,
1643,NAGAVALI AT RAYAGADA D/S,ODISHA,RIVER,MONTHLY,19.166051,83.437289,
1644,"JAGATPUR INDUSTRIAL AREA, CUTTACK",ODISHA,GROUND WATER,HALF-YEARLY,20.495525,85.921127,
1645,"MADHUPATNA- KALYAN NAGAR AREA, CUTTACK",ODISHA,GROUND WATER,HALF-YEARLY,20.449205,85.901903,
1646,"BIDANASHI - TULASIPUR AREA, CUTTACK",ODISHA,GROUND WATER,HALF-YEARLY,20.485754,85.856931,
1647,"BADAMBARI AREA, CUTTACK",ODISHA,GROUND WATER,HALF-YEARLY,20.457454,85.882679,
1648,"RANIHAT- MANGALABAGH AREA, CUTTACK",ODISHA,GROUND WATER,HALF-YEARLY,20.4679,85.890185,
1649,"KHANDAGIRI AREA, BHUBANESWAR",ODISHA,GROUND WATER,HALF-YEARLY,20.266264,85.782935,
1650,"CAPITAL HOSPITAL AREA, BHUBANESWAR",ODISHA,GROUND WATER,HALF-YEARLY,20.260034,85.823265,
1651,"OLD TOWN- SAMANTARAAIPUR AREA, BHUBANESWAR",ODISHA,GROUND WATER,HALF-YEARLY,20.235087,85.8427,
1652,"KALPNA - LAXMINAGAR AREA, BHUBANESWAR",ODISHA,GROUND WATER,HALF-YEARLY,20.256374,85.845783,
1653,"MANCHESWAR INDUSTRIAL AREA, BHUBANESWAR /
CHANDRASHEKHARPUR",ODISHA,GROUND WATER,HALF-YEARLY,20.305866,85.855524,
1654,"SECRETARIAT- GOVERNOR HOUSE- OLDBUS STAND AREA, 
BHUBANESWAR",ODISHA,GROUND WATER,HALF-YEARLY,20.269852,85.82159,
1655,"NEAR SEA BEACH, PURI",ODISHA,GROUND WATER,HALF-YEARLY,19.794405,85.822286,
1656,"NEAR JAGANNATH TEMPLE, PURI",ODISHA,GROUND WATER,HALF-YEARLY,19.804831,85.818076,
1657,"HOSPITAL - BUS STAND- MAUSHIMA TEMPLE AREA, PURI",ODISHA,GROUND WATER,HALF-YEARLY,19.813275,85.831531,
1658,"NEAR RIVER KUSHABHADRA, PURI",ODISHA,GROUND WATER,HALF-YEARLY,19.812634,85.828877,
2403,BHEDEN RIVER BEFORE CONFLUENCE WITH IB RIVER,ODISHA,RIVER,MONTHLY,21.788747,83.977666,
2404,MAHANADI POWER CHANNEL D/S NEAR BURLA,ODISHA,RIVER,MONTHLY,21.489937,83.889449,
2405,SAMBHALPUR FD/S AT HUMA,ODISHA,RIVER,MONTHLY,21.466747,83.980098,
2406,"MAHANADI AT MUNDALI (WATER INTAKE POINT OF 
BHUBANESWAR CITY)",ODISHA,RIVER,MONTHLY,20.470289,85.764033,
2407,"MAHANADI AT PARADEEP U/S (BEFORE INDUSTRIAL ACTIVITY AT
PARADEEP)",ODISHA,RIVER,MONTHLY,20.332506,86.573781,
2408,"RIVER TEL (OVER ROAD BRIDGE STATE HIGHWAY -41, 
MANAMUNDA)",ODISHA,RIVER,MONTHLY,20.82655,83.910444,
2409,SERUA AT CUTTACK FD/S (SERUA) AT SANKHATRASA,ODISHA,RIVER,MONTHLY,20.395008,85.907675,
2410,KUAKHAI AT BHUBANESWAR FU/S,ODISHA,RIVER,MONTHLY,20.32735,85.861197,
2411,"DAYA AT BHUBANESWAR FD/S ( 2 KM AFTER CONFLUENCE OF 
GANGUA NALLAH WITH RIVER DAYA)",ODISHA,RIVER,MONTHLY,20.139142,85.758142,
2412,SANKHA U/S ( D/S OF MANDIRA DAM),ODISHA,RIVER,MONTHLY,22.249467,84.749906,
2413,KOEL U/S (AFTER CONFLUENCE OF RIVER KARO),ODISHA,RIVER,MONTHLY,22.275492,84.918092,
2414,ROURKELA FD/S AT BIRITOLA,ODISHA,RIVER,MONTHLY,22.074639,84.897806,
2415,"BRAHMANI AT TALCHER FU/S (INTAKE WELL OF MCL, TALCHER)",ODISHA,RIVER,MONTHLY,20.996256,85.248842,
2416,BRAHMANI AT TALCHER FD/S,ODISHA,RIVER,MONTHLY,20.825086,85.316236,
2417,"BRAHAMNI AT DHENKANAL D/S, DHENKANAL TOWN",ODISHA,RIVER,MONTHLY,20.746464,85.5563,
2418,"BRAHMANI AT KABATABANDHA (BEFORE IMPACT OF INDUSTRIAL
ACTIVITY IN KALINGANAGAR AREA)",ODISHA,RIVER,MONTHLY,20.889011,86.010639,
2419,"KHARASROTA AT KHANDITARA (D/S OF INDUSTRIAL ACTIVITIES AT
KALINGA NAGAR)",ODISHA,RIVER,MONTHLY,20.853192,86.200283,
2420,KHARASROTA AT AUL,ODISHA,RIVER,MONTHLY,20.694244,86.652433,
2421,"KUSEI BEFORE JOINING WITH BAITARANI RIVER AT ANANDPUR, 
DEOGAON",ODISHA,RIVER,MONTHLY,21.325488,86.064444,
2422,"NAGAVALI AT PENTA U/S, JAYKAYPUR TOWN",ODISHA,RIVER,MONTHLY,19.255567,83.417758,
2423,BUDHABALANGA AT D/S OF BARIPADA TOWN,ODISHA,RIVER,MONTHLY,21.924217,86.717897,
2424,BUDHABALANGA AT BALASORE D/S,ODISHA,RIVER,MONTHLY,21.486397,86.993447,
2425,"RIVER KERANDI (INTAKE WELL OF NALCO REFINARY, HAL, 
SUNABEDA)",ODISHA,RIVER,MONTHLY,18.75455,82.816231,
2426,"VAMSADHARA AT MUNIGUDA (D/S OF M/S VEDANTA ALUMINA
PROJECT)",ODISHA,RIVER,MONTHLY,19.61713,83.550364,
2427,VAMSADHARA AT GUNUPUR (INTERSTATE BOUNDRY),ODISHA,RIVER,MONTHLY,19.093042,83.81295,
2428,TALADANDA CANAL AT JOBRA( ORIGIN OF TALADANDA CANAL),ODISHA,CANAL,MONTHLY,20.474944,85.901762,
2429,"TALADANDA CANAL AT NAUBAZAR, CUTTACK CITY",ODISHA,CANAL,MONTHLY,20.454888,85.924125,
2430,"TALADANDA CANAL AT ATHARABANKI(WATER INTAKE POINT OF 
PPL, IFFCO & PPT)",ODISHA,CANAL,MONTHLY,20.315874,86.084897,
2431,"BINDUSAGAR ( RELIGIOUS POND OF BHUBANESWAR CITY) (NORTH)
(LINGRAJ TEMPLE)",ODISHA,POND,MONTHLY,20.242714,85.834825,
2432,NARENDRA POKHARI ( RILIGIOUS POND OF PURI CITY),ODISHA,POND,MONTHLY,19.813697,85.824971,
2433,MARKANDA POKHARI ( RILIGIOUS POND OF PURI CITY),ODISHA,POND,MONTHLY,19.812658,85.815986,
2434,INDRADYUMNA TANK ( RILIGIOUS POND OF PURI CITY),ODISHA,POND,MONTHLY,19.820734,85.842559,
2435,SWETAGANGA ( RILIGIOUS POND OF PURI CITY),ODISHA,POND,MONTHLY,19.80189,85.818511,
2436,PARVATI SAGAR ( RILIGIOUS POND OF PURI CITY),ODISHA,POND,MONTHLY,19.803759,85.802295,
